172843561837386,-0.0042,-0.0277,-0.0016,-0.0042,-0.0277,-0.0016
172843571846761,-0.005,-0.027199998,4.9999997E-4,-0.005,-0.027199998,4.9999997E-4
172843581826449,-0.0049,-0.0273,2.9999999E-4,-0.0049,-0.0273,2.9999999E-4
172843591838949,-0.22129999,0.0221,-0.1056,-0.22129999,0.0221,-0.1056
172843601818636,-0.15869999,-0.027999999,-0.0876,-0.15869999,-0.027999999,-0.0876
172843611829574,-0.2671,-0.0276,-0.0959,-0.2671,-0.0276,-0.0959
172843621840511,-0.33949998,-0.0109,-0.13409999,-0.33949998,-0.0109,-0.13409999
172843631820199,-0.3105,-0.049799997,-0.1427,-0.3105,-0.049799997,-0.1427
172843641831136,-0.19929999,-0.0311,-0.11449999,-0.19929999,-0.0311,-0.11449999
172843651842074,-0.1802,-0.0211,-0.1134,-0.1802,-0.0211,-0.1134
172843661821761,-0.3084,-0.0128999995,-0.1522,-0.3084,-0.0128999995,-0.1522
172843671834261,-0.456,0.0657,-0.102199994,-0.456,0.0657,-0.102199994
172843681845199,-0.43069997,0.1013,-0.1074,-0.43069997,0.1013,-0.1074
172843691824886,-0.6469,0.1015,0.20719999,-0.6469,0.1015,0.20719999
172843701835824,-0.6896,0.071499996,-0.5446,-0.6896,0.071499996,-0.5446
172843711846761,0.40829998,-0.1048,0.103099994,0.40829998,-0.1048,0.103099994
172843721824886,0.061699998,0.0055,-0.1803,0.061699998,0.0055,-0.1803
172843731837386,-0.252,-0.0632,-0.2005,-0.252,-0.0632,-0.2005
172843741817074,-0.22219999,-0.0832,-0.124299996,-0.22219999,-0.0832,-0.124299996
172843751828011,-0.1634,-0.21079999,0.3163,-0.1634,-0.21079999,0.3163
172843761838949,-0.3732,-0.0953,-0.98889995,-0.3732,-0.0953,-0.98889995
172843771818636,0.7152,-0.1837,0.46179998,0.7152,-0.1837,0.46179998
172843781829574,0.0911,-0.14899999,-0.378,0.0911,-0.14899999,-0.378
172843791842074,-0.24229999,-0.1295,-0.006,-0.24229999,-0.1295,-0.006
172843801821761,-0.0535,0.0296,-0.2759,-0.0535,0.0296,-0.2759
172843811832699,0.1131,-0.147,-0.0902,0.1131,-0.147,-0.0902
172843821843636,0.022799999,-0.1073,-0.0013,0.022799999,-0.1073,-0.0013
172843831823324,0.0032,-0.038799997,-0.30589998,0.0032,-0.038799997,-0.30589998
172843841834261,0.0589,-0.0052,-0.3653,0.0589,-0.0052,-0.3653
172843851845199,-0.029299999,-0.015199999,-0.5718,-0.029299999,-0.015199999,-0.5718
172843861824886,0.070199996,-0.0403,-0.601,0.070199996,-0.0403,-0.601
172843871835824,0.3047,-0.0734,-0.8134,0.3047,-0.0734,-0.8134
172843881817074,0.4869,-0.072,-0.77449995,0.4869,-0.072,-0.77449995
