49827369149457,0.05912218,0.068176925,0.004261058
49827377114545,0.05912218,0.068176925,0.004261058
49827384988080,0.05912218,0.068176925,0.004261058
49827392861615,0.05912218,0.068176925,0.004261058
49827400826703,0.05912218,0.068176925,0.004261058
49827408669721,0.05912218,0.068176925,0.004261058
49827416634809,0.05912218,0.068176925,0.004261058
49827424508344,0.05912218,0.068176925,0.004261058
49827432381879,-0.03888215,0.07989483,-0.15978967
49827440316449,-0.039947417,0.08042747,-0.15073492
49827448189984,-0.036751624,0.04527374,-0.13901702
49827456063520,-0.034088463,-0.007456851,-0.12250541
49827463906537,-0.0314253,-0.06870956,-0.10066749
49827471810590,-0.028229509,-0.12942964,-0.072970614
49827479806195,-0.015446335,-0.20772657,-0.039414786
49827487649213,0.009054748,-0.29348037,0.0037284256
49827495644818,0.053263225,-0.37017938,0.05273059
49827503518354,0.13795175,-0.43356264,0.101200126
49827511422406,0.22370553,-0.49694586,0.1454086
49827519418012,0.36272255,-0.5965481,0.21678132
49827527291547,0.53316486,-0.7025419,0.31372038
49827535165082,0.7781757,-0.8607337,0.43729106
49827543038617,1.0945592,-1.0460896,0.5864281
49827550942670,1.4450313,-1.2149341,0.7680557
49827558877240,1.8445054,-1.3619406,0.9763149
49827566720258,2.295645,-1.5030881,1.2287825
49827574685346,2.7915256,-1.6000272,1.4647386
49827582558881,3.3103094,-1.5201324,1.6527578
49827590432416,3.8242993,-1.2181299,1.8013622
49827598458539,4.3473444,-0.783502,1.933455
49827606332074,4.9145975,-0.48203218,2.1369205
49827614266645,5.3987603,-0.058589544,2.2237396
49827622170697,5.7151437,0.5006743,2.1358552
49827630044232,5.9005,1.171791,2.150769
49827637948285,6.215818,1.4769892,2.3089607
49827645821820,6.6030416,1.375789,2.3148196
49827653695356,6.9652314,1.0934939,2.2306638
49827661568891,7.2826805,0.75420725,2.3249397
49827669503461,7.607586,0.5086638,2.3574302
49827677499066,7.7764306,0.5320996,2.3078954
49827685342084,7.893077,0.49428272,2.245045
49827693276654,7.84514,0.63649553,1.9920446
49827701211225,7.7636476,0.7456851,1.8002969
49827709084760,7.4712324,0.9369001,1.6106799
49827717049848,7.0477896,1.1302456,1.4572818
49827724892865,6.449111,1.3081448,1.2740563
49827732796918,5.824333,1.3550164,1.1291803
49827740700971,5.197958,1.2522184,1.0945592
49827748574506,4.576376,0.9305085,1.091896
49827756478559,3.9649143,0.4612595,1.0391655
49827764352094,3.4258904,-0.087884314,0.99495703
49827772286664,2.8607676,-0.60933125,1.0679276
49827780190717,2.4559672,-0.94595486,1.0423613
49827788064252,1.8924423,-1.3464943,0.908138
49827796029340,1.3347764,-1.707619,0.7984157
49827803872357,0.8362326,-2.0895162,0.66525763
49827811867963,0.36432046,-2.6088326,0.5203817
49827819741498,-0.083090626,-3.180347,0.4213121
49827827645551,-0.4889564,-3.609116,0.47297743
49827835549604,-0.8591358,-3.9223037,0.54648066
49827843392621,-1.2037488,-4.069843,0.56245965
49827851266156,-1.5116103,-3.9707732,0.5933523
49827859139691,-1.7811222,-3.7342846,0.62371236
49827867043744,-2.0133498,-3.4344127,0.64768076
49827875008832,-2.2003038,-3.0780816,0.6466155
49827882851850,-2.354767,-2.7142937,0.63915867
49827890816938,-2.495382,-2.3872576,0.6450176
49827898690473,-2.6035063,-2.0708742,0.6295713
49827906564008,-2.6391926,-1.9052255,0.6087986
49827914559613,-2.4410534,-1.675661,0.6679208
49827922402631,-2.263687,-1.8695391,0.34194988
49827930276166,-2.047971,-2.20563,0.26684874
49827938180219,-1.7678064,-2.56782,0.34567833
49827946053754,-1.6026903,-2.8043087,0.43782368
49827953927289,-1.593103,-2.4554346,0.5454154
49827961800824,-1.5504924,-1.6362462,0.6311692
49827969674359,-1.4721955,-0.55553544,0.6295713
49827977547895,-1.267132,0.51505536,0.46179214
49827985451947,-1.0104034,1.4045511,0.23276028
49827993447553,-0.7978831,2.2525017,0.17310548
49828001290570,-0.58483016,3.0131006,0.24074976
49828009255658,-0.32170987,3.42376,0.38402784
49828017190229,-0.01438107,3.5436022,0.5587312
49828025094281,0.2727077,3.6474655,0.7568704
49828033059369,0.5544701,3.7348173,1.0306433
49828040902387,0.7392935,3.850931,1.2037488
49828048806439,0.93423694,4.1470747,1.2591426
49828056679975,1.1089402,4.5833,1.2218584
49828064553510,1.2996227,4.9481535,1.2218584
49828072518598,1.530785,5.313539,1.2713932
49828080361615,1.7049558,5.7529607,1.3720607
49828088326703,1.7976338,6.2429824,1.3779196
49828096200238,1.7773937,6.544985,1.3960291
49828104104291,1.7768611,6.5721493,1.2820457
49828112099897,1.7214674,6.4075656,1.0998856
49828119973432,1.7193369,6.0038304,0.9235843
49828127877484,1.7592843,5.342834,0.69721556
49828135751020,1.8445054,4.280765,0.40266997
49828143655072,1.9771309,2.9017804,0.19014971
49828151589643,2.1321268,1.5211977,0.05752428
49828159463178,2.2652848,0.5406217,-0.096939065
49828167397748,2.3515713,-0.05486112,-0.36591834
49828175271283,2.3627565,-0.24341293,-0.7036072
49828183175336,2.3009713,-0.165116,-1.0333065
49828191170941,2.202967,0.002130529,-1.3683321
49828199013959,2.0799289,0.221575,-1.6618125
49828206979047,1.9371834,0.39627838,-1.8817897
49828214852582,1.7726,0.5432849,-2.0639498
49828222726117,1.5781893,0.7302388,-2.2152174
49828230630170,1.3566142,0.96992326,-2.3622239
49828238534223,1.128115,1.1829761,-2.4884577
49828246407758,0.9012137,1.407747,-2.5859294
49828254281293,0.6578008,1.5952336,-2.6573021
49828262185346,0.40213734,1.7337179,-2.6956518
49828270180951,0.16458336,1.8375812,-2.7100327
49828278023969,-0.058589544,1.9041603,-2.6802053
49828285989057,-0.27164245,1.9584887,-2.6402578
49828293862592,-0.45699844,2.0341225,-2.6019084
49828301766645,-0.46711847,2.0351877,-2.489523
49828309762250,-0.561927,2.3062975,-2.3952472
49828317635785,-0.48043427,2.469283,-2.1880531
49828325509320,-0.60933125,3.3694315,-1.9041603
49828333382856,-0.8133294,4.2557316,-1.6373115
49828341256391,-0.9986854,4.667456,-1.7038904
49828349251996,-1.0104034,4.424576,-1.8594191
49828357095014,-1.0173275,3.9776974,-1.8839202
49828365060102,-1.0343717,3.4594464,-1.7086842
49828372933637,-1.0833739,2.922553,-1.526524
49828380807172,-1.1558119,2.3803334,-1.4045511
49828388772260,-1.2650015,1.9009644,-1.3214606
49828396584760,-1.3933659,1.6405072,-1.3097427
49828404580365,-1.5749935,1.530785,-1.2820457
49828412453900,-1.73212,1.454086,-1.1856394
49828420296918,-1.9020296,1.3763217,-1.1105382
49828428231488,-2.1060278,1.3582122,-1.081776
49828436043988,-2.314287,1.4434333,-1.1041466
49828443948041,-2.5704832,1.5899072,-1.109473
49828451821576,-2.8788772,1.8860507,-1.139833
49828459695111,-3.255448,2.2770028,-1.2074772
49828467660199,-3.667173,2.6626284,-1.2921658
49828475533734,-4.0629187,2.988067,-1.4439659
49828483468305,-4.4831653,3.1664987,-1.6586168
49828491311322,-4.881574,3.2437303,-1.9707392
49828499215375,-5.302354,3.2447956,-2.2786007
49828507180463,-5.701828,3.0541131,-2.4714136
49828515023481,-6.0219398,2.7116306,-2.6615632
49828522958051,-6.2584286,2.3174827,-2.884736
49828530862104,-6.3090286,1.9664782,-3.0834079
49828538735639,-6.0997043,1.5190672,-3.248524
49828546609174,-5.741243,0.8032094,-3.4104443
