46924989442819,0.013848438,0.05752428,-0.0010652645
46924997285837,0.013848438,0.05752428,-0.0010652645
46925005220407,0.013848438,0.05752428,-0.0010652645
46925013124460,0.013848438,0.05752428,-0.0010652645
46925020997995,0.013848438,0.05752428,-0.0010652645
46925028871530,0.013848438,0.05752428,-0.0010652645
46925036745065,0.013848438,0.05752428,-0.0010652645
46925044649118,0.013848438,0.05752428,-0.0010652645
46925052553171,0.025033714,-0.03781689,0.015978966
46925060396188,0.02130529,-0.033023197,0.011717909
46925068361276,0.018109497,-0.027164243,0.011717909
46925076234811,0.02130529,-0.021837922,0.0058589545
46925084169382,0.01917476,-0.002130529,-0.0015978967
46925092042917,0.013848438,0.0314253,-0.004261058
46925099977487,0.0053263223,0.06764429,-0.010120012
46925107912057,-0.0031957934,0.10439592,-0.019707393
46925115785593,-0.013315806,0.12783173,-0.024501082
46925123750681,-0.025566347,0.1438107,-0.02130529
46925131624216,-0.04527374,0.1555286,-0.007989483
46925139528268,-0.06764429,0.13156016,0.0026631611
46925147493356,-0.07882957,0.056459017,0.011185277
46925155366891,-0.08575379,-0.0644485,0.018109497
46925163331979,-0.08948222,-0.20719394,0.022370555
46925171236032,-0.090014845,-0.34780884,0.03089267
46925179140085,-0.090014845,-0.44687843,0.03568636
46925187074655,-0.096939065,-0.5091964,0.03568636
46925194948190,-0.112918034,-0.47510794,0.034621093
46925202882761,-0.1257012,-0.35100463,0.028229509
46925210756296,-0.12676647,-0.19973709,0.011185277
46925218660348,-0.12463594,-0.077231675,-0.008522116
46925226625436,-0.12463594,5.326322E-4,-0.018109497
46925234498972,-0.11664646,0.026631612,-0.027164243
46925242464059,-0.10226539,0.006924219,-0.028229509
46925250368112,-0.09853696,-0.034088463,-0.025033714
46925258272165,-0.08735169,-0.046871636,-0.019707393
46925266115182,-0.07456851,-0.044208474,-0.01917476
46925274019235,-0.07456851,-0.03089267,-0.018109497
46925281984323,-0.05219796,0.034621093,-0.018109497
46925289888376,-0.015978966,0.12676647,-0.0314253
46925297822946,0.026631612,0.23169503,-0.04314321
46925305726999,0.070307456,0.32756883,-0.053795855
46925313631052,0.11345066,0.38402784,-0.05912218
46925321565622,0.15339808,0.39254996,-0.060720075
46925329439157,0.2082592,0.34674358,-0.06391586
46925337312692,0.267914,0.29134983,-0.068176925
46925345155710,0.33502567,0.28176245,-0.07882957
46925353029245,0.39787626,0.3339604,-0.09161274
